ASV,seed23_run2,seed105_run3,seed12_run4
ASV6057,10,3,6
ASV6058,10,3,6
ASV6059,10,3,6
ASV6060,10,3,6
ASV6061,10,3,6
ASV6067,10,3,6
ASV6069,10,3,6
ASV6070,10,3,6
ASV6071,10,3,6
ASV6074,10,3,6
ASV6075,10,3,6
ASV6076,10,3,6
ASV6078,10,3,6
ASV6088,10,3,6
ASV6090,10,3,6
ASV6091,10,3,6
ASV6095,10,3,6
ASV6096,10,3,6
ASV6099,10,3,6
ASV6100,10,3,6
ASV6102,10,3,6
ASV6105,10,3,6
ASV6106,10,3,6
ASV6107,10,3,6
ASV6110,10,3,6
ASV6117,10,3,6
ASV6118,10,3,6
ASV6119,10,3,6
ASV6120,10,3,6
ASV6121,10,3,6
ASV6122,10,3,6
ASV6128,10,3,6
ASV6133,10,3,6
ASV6134,10,3,6
ASV6135,10,3,6
ASV6138,10,3,6
ASV6139,10,3,6
ASV6144,10,3,6
ASV6145,10,3,6
ASV6148,10,3,6
ASV6149,10,3,6
ASV6151,10,3,6
ASV6154,10,3,6
ASV6155,10,3,6
ASV6166,10,3,6
ASV6167,10,3,6
ASV6170,10,3,6
ASV6171,10,3,6
ASV6172,10,3,6
ASV6174,10,3,6
ASV6175,10,3,6
ASV6181,10,3,6
ASV6183,10,3,6
ASV6186,10,3,6
ASV6188,10,3,6
ASV6190,10,3,6
ASV6192,10,3,6
ASV6193,10,3,6
ASV6196,10,3,6
ASV6198,10,3,6
ASV6199,10,3,6
ASV6200,10,3,6
ASV6201,10,3,6
ASV6202,10,3,6
ASV6204,10,3,6
ASV6207,10,3,6
ASV6209,10,3,6
ASV6210,10,3,6
ASV6214,10,3,6
ASV6216,10,3,6
ASV6219,10,3,6
ASV6223,10,3,6
ASV6225,10,3,6
ASV6231,10,3,6
ASV6232,10,3,6
ASV6235,10,3,6
ASV6236,10,3,6
ASV6237,10,3,6
ASV6240,10,3,6
ASV6242,10,3,6
ASV6245,10,3,6
ASV6250,10,3,6
ASV6255,10,3,6
ASV6256,10,3,6
ASV6258,10,3,6
ASV6259,10,3,6
ASV6260,10,3,6
ASV6264,10,3,6
ASV6265,10,3,6
ASV6267,10,3,6
ASV6268,10,3,6
ASV6273,10,3,6
ASV6277,10,3,6
ASV6283,10,3,6
ASV6284,10,3,6
ASV6285,10,3,6
ASV6286,10,3,6
ASV6288,10,3,6
ASV6291,10,3,6
ASV6293,10,3,6
ASV6294,10,3,6
ASV6295,10,3,6
ASV6296,10,3,6
ASV6297,10,3,6
ASV6299,10,3,6
ASV6300,10,3,6
ASV6301,10,3,6
ASV6302,10,3,6
ASV6304,10,3,6
ASV6305,10,3,6
ASV6306,10,3,6
ASV6308,10,3,6
ASV6317,10,3,6
ASV6320,10,3,6
ASV6324,10,3,6
ASV6325,10,3,6
ASV6328,10,3,6
ASV6329,10,3,6
ASV6332,10,3,6
ASV6333,10,3,6
ASV6334,10,3,6
ASV6337,10,3,6
ASV6343,10,3,6
ASV6350,10,3,6
ASV6352,10,3,6
ASV6360,10,3,6
ASV6363,10,3,6
ASV6364,10,3,6
ASV6366,10,3,6
ASV6375,10,3,6
ASV6378,10,3,6
ASV6379,10,3,6
ASV6383,10,3,6
ASV6385,10,3,6
ASV6388,10,3,6
ASV6389,10,3,6
ASV6391,10,3,6
ASV6392,10,3,6
ASV6393,10,3,6
ASV6395,10,3,6
ASV6397,10,3,6
ASV6403,10,3,6
ASV6404,10,3,6
ASV6408,10,3,6
ASV6410,10,3,6
ASV6417,10,3,6
ASV6421,10,3,6
ASV6422,10,3,6
ASV6429,10,3,6
ASV6431,10,3,6
ASV6436,10,3,6
ASV6438,10,3,6
ASV6442,10,3,6
ASV6444,10,3,6
ASV6448,10,3,6
ASV6449,10,3,6
ASV6451,10,3,6
ASV6455,10,3,6
ASV6457,10,3,6
ASV6461,10,3,6
ASV6465,10,3,6
ASV6467,10,3,6
ASV6469,10,3,6
ASV6474,10,3,6
ASV6477,10,3,6
ASV6479,10,3,6
ASV6485,10,3,6
ASV6487,10,3,6
ASV6488,10,3,6
ASV6491,10,3,6
ASV6496,10,3,6
ASV6501,10,3,6
ASV6502,10,3,6
ASV6503,10,3,6
ASV6507,10,3,6
ASV6509,10,3,6
ASV6513,10,3,6
ASV6515,10,3,6
ASV6516,10,3,6
ASV6518,10,3,6
ASV6522,10,3,6
ASV6523,10,3,6
ASV6525,10,3,6
ASV6527,10,3,6
ASV6530,10,3,6
ASV6531,10,3,6
ASV6533,10,3,6
ASV6534,10,3,6
ASV6535,10,3,6
ASV6540,10,3,6
ASV6542,10,3,6
ASV6548,10,3,6
ASV6549,10,3,6
ASV6550,10,3,6
ASV6552,10,3,6
ASV6555,10,3,6
ASV6560,10,3,6
ASV6562,10,3,6
ASV6567,10,3,6
ASV6568,10,3,6
ASV6569,10,3,6
ASV6570,10,3,6
ASV6580,10,3,6
ASV6583,10,3,6
ASV6584,10,3,6
ASV6585,10,3,6
ASV6587,10,3,6
ASV6591,10,3,6
ASV6596,10,3,6
ASV6597,10,3,6
ASV6600,10,3,6
ASV6601,10,3,6
ASV6603,10,3,6
ASV6604,10,3,6
ASV6607,10,3,6
ASV6608,10,3,6
ASV6610,10,3,6
ASV6613,10,3,6
ASV6614,10,3,6
ASV6615,10,3,6
ASV6622,10,3,6
ASV6627,10,3,6
ASV6631,10,3,6
ASV6633,10,3,6
ASV6634,10,3,6
ASV6635,10,3,6
ASV6636,10,3,6
ASV6640,10,3,6
ASV6644,10,3,6
ASV6645,10,3,6
ASV6647,10,3,6
ASV6649,10,3,6
ASV6655,10,3,6
ASV6657,10,3,6
ASV6659,10,3,6
ASV6661,10,3,6
ASV6668,10,3,6
ASV6670,10,3,6
ASV6673,10,3,6
ASV6674,10,3,6
ASV6676,10,3,6
ASV6677,10,3,6
ASV6679,10,3,6
ASV6682,10,3,6
ASV6684,10,3,6
ASV6686,10,3,6
ASV6687,10,3,6
ASV6688,10,3,6
ASV6693,10,3,6
ASV6694,10,3,6
ASV6699,10,3,6
ASV6700,10,3,6
ASV6701,10,3,6
ASV6705,10,3,6
ASV6708,10,3,6
ASV6711,10,3,6
ASV6714,10,3,6
ASV6716,10,3,6
ASV6717,10,3,6
ASV6721,10,3,6
ASV6723,10,3,6
ASV6726,10,3,6
ASV6727,10,3,6
ASV6728,10,3,6
ASV6734,10,3,6
ASV6735,10,3,6
ASV6737,10,3,6
ASV6742,10,3,6
ASV6746,10,3,6
ASV6751,10,3,6
ASV6752,10,3,6
ASV6753,10,3,6
ASV6754,10,3,6
ASV6756,10,3,6
ASV6757,10,3,6
ASV6758,10,3,6
ASV6760,10,3,6
ASV6761,10,3,6
ASV6764,10,3,6
ASV6770,10,3,6
ASV6771,10,3,6
ASV6775,10,3,6
ASV6776,10,3,6
ASV6777,10,3,6
ASV6778,10,3,6
ASV6779,10,3,6
ASV6781,10,3,6
ASV6785,10,3,6
ASV6786,10,3,6
ASV6789,10,3,6
ASV6794,10,3,6
ASV6795,10,3,6
ASV6799,10,3,6
ASV6804,10,3,6
ASV6806,10,3,6
ASV6809,10,3,6
ASV6810,10,3,6
ASV6811,10,3,6
ASV6814,10,3,6
ASV6817,10,3,6
ASV6819,10,3,6
ASV6820,10,3,6
ASV6821,10,3,6
ASV6822,10,3,6
ASV6823,10,3,6
ASV6824,10,3,6
ASV6826,10,3,6
ASV6827,10,3,6
ASV6829,10,3,6
ASV6835,10,3,6
ASV6838,10,3,6
ASV6850,10,3,6
ASV6854,10,3,6
ASV6859,10,3,6
ASV6862,10,3,6
ASV6863,10,3,6
ASV6868,10,3,6
ASV6872,10,3,6
ASV6875,10,3,6
ASV6878,10,3,6
ASV6879,10,3,6
ASV6880,10,3,6
ASV6883,10,3,6
ASV6885,10,3,6
ASV6888,10,3,6
ASV6896,10,3,6
ASV6898,10,3,6
ASV6900,10,3,6
ASV6902,10,3,6
ASV6904,10,3,6
ASV6905,10,3,6
ASV6908,10,3,6
ASV6911,10,3,6
ASV6912,10,3,6
ASV6913,10,3,6
ASV6914,10,3,6
ASV6917,10,3,6
ASV6918,10,3,6
ASV6920,10,3,6
ASV6922,10,3,6
ASV6929,10,3,6
ASV6930,10,3,6
ASV6932,10,3,6
ASV6933,10,3,6
ASV6936,10,3,6
ASV6937,10,3,6
ASV6938,10,3,6
ASV6939,10,3,6
ASV6941,10,3,6
ASV6942,10,3,6
ASV6944,10,3,6
ASV6945,10,3,6
ASV6947,10,3,6
ASV6948,10,3,6
ASV6950,10,3,6
ASV6951,10,3,6
ASV6953,10,3,6
ASV6954,10,3,6
ASV6955,10,3,6
ASV6957,10,3,6
ASV6958,10,3,6
ASV6960,10,3,6
ASV6963,10,3,6
ASV6966,10,3,6
ASV6969,10,3,6
ASV6971,10,3,6
ASV6973,10,3,6
ASV6977,10,3,6
ASV6978,10,3,6
ASV6979,10,3,6
ASV6984,10,3,6
ASV6986,10,3,6
ASV6987,10,3,6
ASV6989,10,3,6
ASV6990,10,3,6
ASV6993,10,3,6
ASV6995,10,3,6
ASV6998,10,3,6
ASV7000,10,3,6
ASV7001,10,3,6
ASV7018,10,3,6
ASV7019,10,3,6
ASV7023,10,3,6
ASV7030,10,3,6
ASV7031,10,3,6
ASV7032,10,3,6
ASV7034,10,3,6
ASV7035,10,3,6
ASV7037,10,3,6
ASV7041,10,3,6
ASV7044,10,3,6
ASV7045,10,3,6
ASV7051,10,3,6
ASV7053,10,3,6
ASV7055,10,3,6
ASV7058,10,3,6
ASV7059,10,3,6
ASV7063,10,3,6
ASV7067,10,3,6
ASV7072,10,3,6
ASV7080,10,3,6
ASV7081,10,3,6
ASV7084,10,3,6
ASV7087,10,3,6
ASV7089,10,3,6
ASV7094,10,3,6
ASV7095,10,3,6
ASV7097,10,3,6
ASV7098,10,3,6
ASV7099,10,3,6
ASV7102,10,3,6
ASV7103,10,3,6
ASV7104,10,3,6
ASV7106,10,3,6
ASV7112,10,3,6
ASV7113,10,3,6
ASV7117,10,3,6
ASV7120,10,3,6
ASV7121,10,3,6
ASV7123,10,3,6
ASV7124,10,3,6
ASV7127,10,3,6
ASV7129,10,3,6
ASV7131,10,3,6
ASV7132,10,3,6
ASV7141,10,3,6
ASV7144,10,3,6
ASV7145,10,3,6
ASV7148,10,3,6
ASV7149,10,3,6
ASV7150,10,3,6
ASV7154,10,3,6
ASV7155,10,3,6
ASV7171,10,3,6
ASV7174,10,3,6
ASV7182,10,3,6
ASV7187,10,3,6
ASV7188,10,3,6
ASV7192,10,3,6
ASV7194,10,3,6
ASV7199,10,3,6
ASV7202,10,3,6
ASV7210,10,3,6
ASV7211,10,3,6
ASV7212,10,3,6
ASV7215,10,3,6
ASV7219,10,3,6
ASV7220,10,3,6
ASV7227,10,3,6
ASV7234,10,3,6
ASV7235,10,3,6
ASV7236,10,3,6
ASV7241,10,3,6
ASV7243,10,3,6
ASV7245,10,3,6
ASV7246,10,3,6
ASV7247,10,3,6
ASV7249,10,3,6
ASV7250,10,3,6
ASV7251,10,3,6
ASV7252,10,3,6
ASV7255,10,3,6
ASV7256,10,3,6
ASV7258,10,3,6
ASV7259,10,3,6
ASV7261,10,3,6
ASV7264,10,3,6
ASV7271,10,3,6
ASV7272,10,3,6
ASV7280,10,3,6
ASV7281,10,3,6
ASV7282,10,3,6
ASV7286,10,3,6
ASV7292,10,3,6
ASV7295,10,3,6
ASV7296,10,3,6
ASV7303,10,3,6
ASV7308,10,3,6
ASV7309,10,3,6
ASV7310,10,3,6
ASV7311,10,3,6
ASV7313,10,3,6
ASV7321,10,3,6
ASV7322,10,3,6
ASV7323,10,3,6
ASV7326,10,3,6
ASV7327,10,3,6
ASV7329,10,3,6
ASV7330,10,3,6
ASV7333,10,3,6
ASV7337,10,3,6
ASV7343,10,3,6
ASV7345,10,3,6
ASV7355,10,3,6
ASV7357,10,3,6
ASV7358,10,3,6
ASV7361,10,3,6
ASV7365,10,3,6
ASV7368,10,3,6
ASV7371,10,3,6
ASV7374,10,3,6
ASV7375,10,3,6
ASV7376,10,3,6
ASV7380,10,3,6
ASV7382,10,3,6
ASV7387,10,3,6
ASV7388,10,3,6
ASV7392,10,3,6
ASV7398,10,3,6
ASV7402,10,3,6
ASV7403,10,3,6
ASV7411,10,3,6
ASV7413,10,3,6
ASV7414,10,3,6
ASV7415,10,3,6
ASV7420,10,3,6
ASV7422,10,3,6
ASV7424,10,3,6
ASV7426,10,3,6
ASV7427,10,3,6
ASV7432,10,3,6
ASV7434,10,3,6
ASV7439,10,3,6
ASV7443,10,3,6
ASV7447,10,3,6
ASV7448,10,3,6
ASV7451,10,3,6
ASV7453,10,3,6
ASV7454,10,3,6
ASV7463,10,3,6
ASV7468,10,3,6
ASV7469,10,3,6
ASV7470,10,3,6
ASV7471,10,3,6
ASV7473,10,3,6
ASV7474,10,3,6
ASV7475,10,3,6
ASV7476,10,3,6
ASV7480,10,3,6
ASV7481,10,3,6
ASV7485,10,3,6
ASV7488,10,3,6
ASV7489,10,3,6
ASV7492,10,3,6
ASV7493,10,3,6
ASV7495,10,3,6
ASV7501,10,3,6
ASV7506,10,3,6
ASV7507,10,3,6
ASV7511,10,3,6
ASV7512,10,3,6
ASV7513,10,3,6
ASV7515,10,3,6
ASV7517,10,3,6
ASV7522,10,3,6
ASV7523,10,3,6
ASV7525,10,3,6
ASV7528,10,3,6
ASV7529,10,3,6
ASV7535,10,3,6
ASV7539,10,3,6
ASV7540,10,3,6
ASV7541,10,3,6
ASV7542,10,3,6
ASV7547,10,3,6
ASV7551,10,3,6
ASV7553,10,3,6
ASV7557,10,3,6
ASV7562,10,3,6
ASV7565,10,3,6
ASV7570,10,3,6
ASV7576,10,3,6
ASV7580,10,3,6
ASV7585,10,3,6
ASV7586,10,3,6
ASV7592,10,3,6
ASV7596,10,3,6
ASV7597,10,3,6
ASV7599,10,3,6
ASV7600,10,3,6
ASV7603,10,3,6
ASV7616,10,3,6
ASV7623,10,3,6
ASV7627,10,3,6
ASV7628,10,3,6
ASV7630,10,3,6
ASV7631,10,3,6
ASV7635,10,3,6
ASV7636,10,3,6
ASV7637,10,3,6
ASV7638,10,3,6
ASV7644,10,3,6
ASV7656,10,3,6
ASV7658,10,3,6
ASV7660,10,3,6
ASV7661,10,3,6
ASV7664,10,3,6
ASV7666,10,3,6
ASV7667,10,3,6
ASV7673,10,3,6
ASV7674,10,3,6
ASV7676,10,3,6
ASV7677,10,3,6
ASV7678,10,3,6
ASV7680,10,3,6
ASV7684,10,3,6
ASV7685,10,3,6
ASV7690,10,3,6
ASV7691,10,3,6
ASV7694,10,3,6
ASV7696,10,3,6
ASV7697,10,3,6
ASV7707,10,3,6
ASV7708,10,3,6
ASV7709,10,3,6
ASV7711,10,3,6
ASV7715,10,3,6
ASV7720,10,3,6
ASV7722,10,3,6
ASV7725,10,3,6
ASV7730,10,3,6
ASV7741,10,3,6
ASV7745,10,3,6
ASV7746,10,3,6
ASV7751,10,3,6
ASV7753,10,3,6
ASV7754,10,3,6
ASV7755,10,3,6
ASV7757,10,3,6
ASV7759,10,3,6
ASV7766,10,3,6
ASV7768,10,3,6
ASV7769,10,3,6
ASV7777,10,3,6
ASV7789,10,3,6
ASV7798,10,3,6
ASV7805,10,3,6
ASV7806,10,3,6
ASV7809,10,3,6
ASV7810,10,3,6
ASV7812,10,3,6
ASV7816,10,3,6
ASV7818,10,3,6
ASV7819,10,3,6
ASV7822,10,3,6
ASV7825,10,3,6
ASV7826,10,3,6
ASV7827,10,3,6
ASV7830,10,3,6
ASV7832,10,3,6
ASV7841,10,3,6
ASV7842,10,3,6
ASV7851,10,3,6
ASV7852,10,3,6
ASV7854,10,3,6
ASV7855,10,3,6
ASV7856,10,3,6
ASV7858,10,3,6
ASV7860,10,3,6
ASV7861,10,3,6
ASV7865,10,3,6
ASV7866,10,3,6
ASV7867,10,3,6
ASV7869,10,3,6
ASV7871,10,3,6
ASV7872,10,3,6
ASV7873,10,3,6
ASV7878,10,3,6
ASV7882,10,3,6
ASV7889,10,3,6
ASV7890,10,3,6
ASV7892,10,3,6
ASV7895,10,3,6
ASV7901,10,3,6
ASV7903,10,3,6
ASV7905,10,3,6
ASV7906,10,3,6
ASV7910,10,3,6
ASV7911,10,3,6
ASV7913,10,3,6
ASV7915,10,3,6
ASV7916,10,3,6
ASV7917,10,3,6
ASV7921,10,3,6
ASV7924,10,3,6
ASV7926,10,3,6
ASV7929,10,3,6
ASV7930,10,3,6
ASV7931,10,3,6
ASV7932,10,3,6
ASV7933,10,3,6
ASV7935,10,3,6
ASV7937,10,3,6
ASV7939,10,3,6
ASV7943,10,3,6
ASV7951,10,3,6
ASV7952,10,3,6
ASV7956,10,3,6
ASV7958,10,3,6
ASV7959,10,3,6
ASV7962,10,3,6
ASV7967,10,3,6
ASV7969,10,3,6
ASV7972,10,3,6
ASV7973,10,3,6
ASV7974,10,3,6
ASV7988,10,3,6
ASV7994,10,3,6
ASV7995,10,3,6
ASV8001,10,3,6
ASV8002,10,3,6
ASV8004,10,3,6
ASV8007,10,3,6
ASV8008,10,3,6
ASV8011,10,3,6
ASV8013,10,3,6
ASV8015,10,3,6
ASV8017,10,3,6
ASV8022,10,3,6
ASV8026,10,3,6
ASV8028,10,3,6
ASV8030,10,3,6
ASV8033,10,3,6
ASV8035,10,3,6
ASV8041,10,3,6
ASV8043,10,3,6
ASV8045,10,3,6
ASV8049,10,3,6
ASV8050,10,3,6
ASV8051,10,3,6
ASV8057,10,3,6
ASV8064,10,3,6
ASV8066,10,3,6
ASV8069,10,3,6
ASV8070,10,3,6
ASV8071,10,3,6
ASV8076,10,3,6
ASV8077,10,3,6
ASV8078,10,3,6
ASV8080,10,3,6
ASV8082,10,3,6
ASV8084,10,3,6
ASV8090,10,3,6
ASV8091,10,3,6
ASV8092,10,3,6
ASV8093,10,3,6
ASV8099,10,3,6
ASV8110,10,3,6
ASV8111,10,3,6
ASV8113,10,3,6
ASV8115,10,3,6
ASV8117,10,3,6
ASV8118,10,3,6
ASV8120,10,3,6
ASV8121,10,3,6
ASV8125,10,3,6
ASV8126,10,3,6
ASV8127,10,3,6
ASV8128,10,3,6
ASV8129,10,3,6
ASV8134,10,3,6
ASV8136,10,3,6
ASV8140,10,3,6
ASV8141,10,3,6
ASV8155,10,3,6
ASV8158,10,3,6
ASV8163,10,3,6
ASV8165,10,3,6
ASV8169,10,3,6
ASV8170,10,3,6
ASV8175,10,3,6
ASV8182,10,3,6
ASV8183,10,3,6
ASV8185,10,3,6
ASV8186,10,3,6
ASV8189,10,3,6
ASV8193,10,3,6
ASV8194,10,3,6
ASV8195,10,3,6
ASV8198,10,3,6
ASV8199,10,3,6
ASV8201,10,3,6
ASV8205,10,3,6
ASV8216,10,3,6
ASV8217,10,3,6
ASV8218,10,3,6
ASV8219,10,3,6
ASV8220,10,3,6
ASV8222,10,3,6
ASV8228,10,3,6
ASV8231,10,3,6
ASV8236,10,3,6
ASV8242,10,3,6
ASV8243,10,3,6
ASV8245,10,3,6
ASV8246,10,3,6
ASV8250,10,3,6
ASV8251,10,3,6
ASV8252,10,3,6
ASV8254,10,3,6
ASV8257,10,3,6
ASV8260,10,3,6
ASV8261,10,3,6
ASV8263,10,3,6
ASV8270,10,3,6
ASV8274,10,3,6
ASV8275,10,3,6
ASV8279,10,3,6
ASV8285,10,3,6
ASV8301,10,3,6
ASV8304,10,3,6
ASV8306,10,3,6
ASV8307,10,3,6
ASV8309,10,3,6
ASV8313,10,3,6
ASV8318,10,3,6
ASV8320,10,3,6
ASV8324,10,3,6
ASV8325,10,3,6
ASV8328,10,3,6
ASV8331,10,3,6
ASV8332,10,3,6
ASV8339,10,3,6
ASV8347,10,3,6
ASV8349,10,3,6
ASV8350,10,3,6
ASV8352,10,3,6
ASV8354,10,3,6
ASV8357,10,3,6
ASV8376,10,3,6
ASV8381,10,3,6
ASV8382,10,3,6
ASV8386,10,3,6
ASV8388,10,3,6
ASV8390,10,3,6
ASV8391,10,3,6
ASV8392,10,3,6
ASV8394,10,3,6
ASV8400,10,3,6
ASV8401,10,3,6
ASV8403,10,3,6
ASV8406,10,3,6
ASV8408,10,3,6
ASV8409,10,3,6
ASV8411,10,3,6
ASV8413,10,3,6
ASV8414,10,3,6
ASV8416,10,3,6
ASV8422,10,3,6
ASV8427,10,3,6
ASV8434,10,3,6
ASV8438,10,3,6
ASV8445,10,3,6
ASV8451,10,3,6
ASV8452,10,3,6
ASV8453,10,3,6
ASV8458,10,3,6
ASV8459,10,3,6
ASV8460,10,3,6
ASV8467,10,3,6
ASV8468,10,3,6
ASV8475,10,3,6
ASV8488,10,3,6
ASV8489,10,3,6
ASV8494,10,3,6
ASV8495,10,3,6
ASV8498,10,3,6
ASV8500,10,3,6
ASV8503,10,3,6
ASV8513,10,3,6
ASV8515,10,3,6
ASV8516,10,3,6
ASV8520,10,3,6
ASV8521,10,3,6
ASV8523,10,3,6
ASV8525,10,3,6
ASV8530,10,3,6
ASV8533,10,3,6
ASV8542,10,3,6
ASV8547,10,3,6
ASV8548,10,3,6
ASV8549,10,3,6
ASV8552,10,3,6
ASV8560,10,3,6
ASV8563,10,3,6
ASV8564,10,3,6
ASV8577,10,3,6
ASV8578,10,3,6
ASV8580,10,3,6
ASV8581,10,3,6
ASV8583,10,3,6
ASV8585,10,3,6
ASV8586,10,3,6
ASV8587,10,3,6
ASV8588,10,3,6
ASV8589,10,3,6
ASV8591,10,3,6
ASV8594,10,3,6
ASV8596,10,3,6
ASV8599,10,3,6
ASV8601,10,3,6
ASV8602,10,3,6
ASV8603,10,3,6
ASV8605,10,3,6
ASV8611,10,3,6
ASV8618,10,3,6
ASV8625,10,3,6
ASV8626,10,3,6
ASV8629,10,3,6
ASV8632,10,3,6
ASV8633,10,3,6
ASV8634,10,3,6
ASV8637,10,3,6
ASV8640,10,3,6
ASV8641,10,3,6
ASV8649,10,3,6
ASV8652,10,3,6
ASV8661,10,3,6
ASV8669,10,3,6
ASV8679,10,3,6
ASV8692,10,3,6
ASV8694,10,3,6
ASV8701,10,3,6
ASV8706,10,3,6
ASV8707,10,3,6
ASV8715,10,3,6
ASV8716,10,3,6
ASV8722,10,3,6
ASV8723,10,3,6
ASV8724,10,3,6
ASV8725,10,3,6
ASV8730,10,3,6
ASV8739,10,3,6
ASV8742,10,3,6
ASV8744,10,3,6
ASV8749,10,3,6
ASV8753,10,3,6
ASV8766,10,3,6
ASV8770,10,3,6
ASV8773,10,3,6
ASV8774,10,3,6
ASV8779,10,3,6
ASV8780,10,3,6
ASV8782,10,3,6
ASV8787,10,3,6
ASV8788,10,3,6
ASV8789,10,3,6
ASV8795,10,3,6
ASV8800,10,3,6
ASV8802,10,3,6
ASV8818,10,3,6
ASV8822,10,3,6
ASV8823,10,3,6
ASV8838,10,3,6
ASV8855,10,3,6
ASV8856,10,3,6
ASV8858,10,3,6
ASV8864,10,3,6
ASV8865,10,3,6
ASV8871,10,3,6
ASV8876,10,3,6
ASV8888,10,3,6
ASV8889,10,3,6
ASV8898,10,3,6
ASV8902,10,3,6
ASV8905,10,3,6
ASV8907,10,3,6
ASV8911,10,3,6
ASV8912,10,3,6
ASV8918,10,3,6
ASV8919,10,3,6
ASV8920,10,3,6
ASV8922,10,3,6
ASV8923,10,3,6
ASV8930,10,3,6
ASV8938,10,3,6
ASV8941,10,3,6
ASV8943,10,3,6
ASV8944,10,3,6
ASV8946,10,3,6
ASV8949,10,3,6
ASV8957,10,3,6
ASV8959,10,3,6
ASV8960,10,3,6
ASV8963,10,3,6
ASV8966,10,3,6
ASV8973,10,3,6
ASV8974,10,3,6
ASV8977,10,3,6
ASV8980,10,3,6
ASV8981,10,3,6
ASV8983,10,3,6
ASV8984,10,3,6
ASV8988,10,3,6
ASV8994,10,3,6
ASV9001,10,3,6
ASV9002,10,3,6
ASV9007,10,3,6
ASV9010,10,3,6
ASV9015,10,3,6
ASV9024,10,3,6
ASV9028,10,3,6
ASV9031,10,3,6
ASV9033,10,3,6
ASV9034,10,3,6
ASV9037,10,3,6
ASV9038,10,3,6
ASV9039,10,3,6
ASV9044,10,3,6
ASV9046,10,3,6
ASV9052,10,3,6
ASV9054,10,3,6
ASV9055,10,3,6
ASV9058,10,3,6
ASV9060,10,3,6
ASV9062,10,3,6
ASV9069,10,3,6
ASV9072,10,3,6
ASV9076,10,3,6
ASV9078,10,3,6
ASV9089,10,3,6
ASV9090,10,3,6
ASV9094,10,3,6
ASV9095,10,3,6
ASV9104,10,3,6
ASV9106,10,3,6
ASV9108,10,3,6
ASV9114,10,3,6
ASV9116,10,3,6
ASV9117,10,3,6
ASV9118,10,3,6
ASV9123,10,3,6
ASV9127,10,3,6
ASV9129,10,3,6
ASV9131,10,3,6
ASV9132,10,3,6
ASV9133,10,3,6
ASV9135,10,3,6
ASV9146,10,3,6
ASV9147,10,3,6
ASV9148,10,3,6
ASV9152,10,3,6
ASV9154,10,3,6
ASV9155,10,3,6
ASV9157,10,3,6
ASV9159,10,3,6
ASV9161,10,3,6
ASV9163,10,3,6
ASV9172,10,3,6
ASV9175,10,3,6
ASV9176,10,3,6
ASV9188,10,3,6
ASV9192,10,3,6
ASV9193,10,3,6
ASV9195,10,3,6
ASV9196,10,3,6
ASV9197,10,3,6
ASV9201,10,3,6
ASV9204,10,3,6
ASV9208,10,3,6
ASV9213,10,3,6
ASV9217,10,3,6
ASV9218,10,3,6
ASV9221,10,3,6
ASV9226,10,3,6
ASV9229,10,3,6
ASV9243,10,3,6
ASV9253,10,3,6
ASV9260,10,3,6
ASV9261,10,3,6
ASV9267,10,3,6
ASV9270,10,3,6
ASV9271,10,3,6
ASV9280,10,3,6
ASV9293,10,3,6
ASV9297,10,3,6
ASV9304,10,3,6
ASV9305,10,3,6
ASV9311,10,3,6
ASV9312,10,3,6
ASV9318,10,3,6
ASV9319,10,3,6
ASV9327,10,3,6
ASV9328,10,3,6
ASV9330,10,3,6
ASV9333,10,3,6
ASV9337,10,3,6
ASV9342,10,3,6
ASV9343,10,3,6
ASV9344,10,3,6
ASV9349,10,3,6
ASV9353,10,3,6
ASV9364,10,3,6
ASV9366,10,3,6
ASV9376,10,3,6
ASV9380,10,3,6
ASV9382,10,3,6
ASV9383,10,3,6
ASV9385,10,3,6
ASV9389,10,3,6
ASV9390,10,3,6
ASV9397,10,3,6
ASV9402,10,3,6
ASV9407,10,3,6
ASV9409,10,3,6
ASV9421,10,3,6
ASV9423,10,3,6
ASV9424,10,3,6
ASV9430,10,3,6
ASV9432,10,3,6
ASV9434,10,3,6
ASV9435,10,3,6
ASV9439,10,3,6
ASV9447,10,3,6
ASV9449,10,3,6
ASV9451,10,3,6
ASV9455,10,3,6
ASV9457,10,3,6
ASV9465,10,3,6
ASV9474,10,3,6
ASV9476,10,3,6
ASV9487,10,3,6
ASV9491,10,3,6
ASV9493,10,3,6
ASV9494,10,3,6
ASV9496,10,3,6
ASV9498,10,3,6
ASV9503,10,3,6
ASV9505,10,3,6
ASV9506,10,3,6
ASV9507,10,3,6
ASV9510,10,3,6
ASV9525,10,3,6
ASV9528,10,3,6
ASV9532,10,3,6
ASV9533,10,3,6
ASV9534,10,3,6
ASV9535,10,3,6
ASV9541,10,3,6
ASV9545,10,3,6
ASV9548,10,3,6
ASV9557,10,3,6
ASV9558,10,3,6
ASV9560,10,3,6
ASV9564,10,3,6
ASV9566,10,3,6
ASV9576,10,3,6
ASV9582,10,3,6
ASV9584,10,3,6
ASV9593,10,3,6
ASV9595,10,3,6
ASV9596,10,3,6
ASV9598,10,3,6
ASV9599,10,3,6
ASV9614,10,3,6
ASV9625,10,3,6
ASV9626,10,3,6
ASV9629,10,3,6
ASV9630,10,3,6
ASV9632,10,3,6
ASV9634,10,3,6
ASV9637,10,3,6
ASV9652,10,3,6
ASV9659,10,3,6
