ASV,seed23_run2,seed105_run3,seed12_run4
ASV6047,3,6,1
ASV6048,3,6,1
ASV6049,3,6,1
ASV6051,3,6,1
ASV6056,3,6,1
ASV6057,3,6,1
ASV6058,3,6,13
ASV6059,3,6,1
ASV6060,3,6,1
ASV6061,3,6,1
ASV6067,3,6,1
ASV6069,3,6,1
ASV6070,3,6,1
ASV6071,3,6,1
ASV6074,3,6,1
ASV6075,3,6,1
ASV6076,3,6,1
ASV6078,3,6,1
ASV6088,3,6,1
ASV6090,3,6,1
ASV6091,3,6,1
ASV6095,3,6,1
ASV6096,3,6,1
ASV6099,3,6,1
ASV6100,3,6,1
ASV6102,3,6,1
ASV6105,3,6,1
ASV6106,3,6,1
ASV6107,3,6,1
ASV6110,3,6,1
ASV6117,3,6,1
ASV6118,3,6,1
ASV6119,3,6,1
ASV6120,3,6,1
ASV6121,3,6,1
ASV6122,3,6,1
ASV6128,3,6,1
ASV6133,3,6,1
ASV6134,3,6,1
ASV6135,3,6,1
ASV6138,3,6,1
ASV6139,3,6,1
ASV6144,3,6,1
ASV6145,3,6,1
ASV6148,3,6,1
ASV6149,3,6,1
ASV6151,3,6,1
ASV6154,3,6,1
ASV6155,3,6,1
ASV6166,3,6,1
ASV6167,3,6,1
ASV6170,3,6,1
ASV6171,3,6,1
ASV6172,3,6,1
ASV6174,3,6,1
ASV6175,3,6,1
ASV6181,3,6,1
ASV6183,3,6,1
ASV6186,3,6,1
ASV6188,3,6,1
ASV6190,3,6,1
ASV6192,3,6,1
ASV6193,3,6,1
ASV6196,3,6,1
ASV6198,3,6,1
ASV6199,3,6,1
ASV6200,3,6,1
ASV6201,3,6,1
ASV6202,3,6,1
ASV6204,3,6,1
ASV6207,3,6,1
ASV6209,3,6,1
ASV6210,3,6,1
ASV6214,3,6,1
ASV6216,3,6,1
ASV6219,3,6,1
ASV6223,3,6,1
ASV6225,3,6,1
ASV6231,3,6,1
ASV6232,3,6,1
ASV6235,3,6,1
ASV6236,3,6,1
ASV6237,3,6,1
ASV6240,3,6,1
ASV6242,3,6,1
ASV6245,3,6,1
ASV6250,3,6,1
ASV6255,3,6,1
ASV6256,3,6,1
ASV6258,3,6,1
ASV6259,3,6,1
ASV6260,3,6,1
ASV6264,3,6,1
ASV6265,3,6,1
ASV6267,3,6,1
ASV6268,3,6,1
ASV6273,3,6,1
ASV6277,3,6,1
ASV6283,3,6,1
ASV6284,3,6,1
ASV6285,3,6,1
ASV6286,3,6,1
ASV6288,3,6,1
ASV6291,3,6,1
ASV6293,3,6,1
ASV6294,3,6,1
ASV6295,3,6,1
ASV6296,3,6,1
ASV6297,3,6,1
ASV6299,3,6,1
ASV6300,3,6,1
ASV6301,3,6,1
ASV6302,3,6,1
ASV6304,3,6,1
ASV6305,3,6,1
ASV6306,3,6,1
ASV6308,3,6,1
ASV6317,3,6,1
ASV6320,3,6,1
ASV6324,3,6,1
ASV6325,3,6,1
ASV6328,3,6,1
ASV6329,3,6,1
ASV6332,3,6,1
ASV6333,3,6,1
ASV6334,3,6,1
ASV6337,3,6,1
ASV6343,3,6,1
ASV6350,3,6,1
ASV6352,3,6,1
ASV6360,3,6,1
ASV6363,3,6,1
ASV6364,3,6,1
ASV6366,3,6,1
ASV6375,3,6,1
ASV6378,3,6,1
ASV6379,3,6,1
ASV6383,3,6,1
ASV6385,3,6,1
ASV6388,3,6,1
ASV6389,3,6,1
ASV6391,3,6,1
ASV6392,3,6,1
ASV6393,3,6,1
ASV6395,3,6,1
ASV6397,3,6,1
ASV6403,3,6,1
ASV6404,3,6,1
ASV6408,3,6,1
ASV6410,3,6,1
ASV6417,3,6,1
ASV6421,3,6,1
ASV6422,3,6,1
ASV6429,3,6,1
ASV6431,3,6,1
ASV6436,3,6,1
ASV6438,3,6,1
ASV6442,3,6,1
ASV6444,3,6,1
ASV6448,3,6,1
ASV6449,3,6,1
ASV6451,3,6,13
ASV6455,3,6,1
ASV6457,3,6,1
ASV6461,3,6,1
ASV6465,3,6,1
ASV6467,3,6,1
ASV6469,3,6,1
ASV6474,3,6,1
ASV6477,3,6,1
ASV6479,3,6,1
ASV6485,3,6,1
ASV6487,3,6,1
ASV6488,3,6,1
ASV6491,3,6,1
ASV6496,3,6,1
ASV6501,3,6,1
ASV6502,3,6,1
ASV6503,3,6,1
ASV6507,3,6,1
ASV6509,3,6,1
ASV6513,3,6,1
ASV6515,3,6,1
ASV6516,3,6,1
ASV6518,3,6,1
ASV6522,3,6,1
ASV6523,3,6,1
ASV6525,3,6,1
ASV6527,3,6,1
ASV6530,3,6,1
ASV6531,3,6,1
ASV6533,3,6,1
ASV6534,3,6,1
ASV6535,3,6,1
ASV6540,3,6,1
ASV6542,3,6,1
ASV6548,3,6,1
ASV6549,3,6,1
ASV6550,3,6,1
ASV6552,3,6,1
ASV6555,3,6,1
ASV6560,3,6,1
ASV6562,3,6,1
ASV6567,3,6,1
ASV6568,3,6,1
ASV6569,3,6,1
ASV6570,3,6,1
ASV6580,3,6,1
ASV6583,3,6,1
ASV6584,3,6,1
ASV6585,3,6,1
ASV6587,3,6,1
ASV6591,3,6,1
ASV6596,3,6,1
ASV6597,3,6,1
ASV6600,3,6,1
ASV6601,3,6,1
ASV6603,3,6,1
ASV6604,3,6,1
ASV6607,3,6,1
ASV6608,3,6,1
ASV6610,3,6,1
ASV6613,3,6,1
ASV6614,3,6,1
ASV6615,3,6,1
ASV6622,3,6,1
ASV6627,3,6,1
ASV6631,3,6,1
ASV6633,3,6,1
ASV6634,3,6,1
ASV6635,3,6,1
ASV6636,3,6,1
ASV6640,3,6,1
ASV6644,3,6,1
ASV6645,3,6,1
ASV6647,3,6,1
ASV6649,3,6,1
ASV6655,3,6,1
ASV6657,3,6,1
ASV6659,3,6,1
ASV6661,3,6,1
ASV6668,3,6,1
ASV6670,3,6,1
ASV6673,3,6,1
ASV6674,3,6,1
ASV6676,3,6,1
ASV6677,3,6,1
ASV6679,3,6,1
ASV6682,3,6,1
ASV6684,3,6,1
ASV6686,3,6,1
ASV6687,3,6,1
ASV6688,3,6,1
ASV6693,3,6,1
ASV6694,3,6,1
ASV6699,3,6,1
ASV6700,3,6,13
ASV6701,3,6,1
ASV6705,3,6,1
ASV6708,3,6,1
ASV6711,3,6,1
ASV6714,3,6,1
ASV6716,3,6,1
ASV6717,3,6,1
ASV6721,3,6,1
ASV6723,3,6,1
ASV6726,3,6,1
ASV6727,3,6,1
ASV6728,3,6,1
ASV6734,3,6,1
ASV6735,3,6,1
ASV6737,3,6,1
ASV6742,3,6,1
ASV6746,3,6,1
ASV6751,3,6,1
ASV6752,3,6,1
ASV6753,3,6,1
ASV6754,3,6,1
ASV6756,3,6,1
ASV6757,3,6,1
ASV6758,3,6,1
ASV6760,3,6,1
ASV6761,3,6,1
ASV6764,3,6,1
ASV6770,3,6,13
ASV6771,3,6,1
ASV6775,3,6,1
ASV6776,3,6,1
ASV6777,3,6,1
ASV6778,3,6,1
ASV6779,3,6,1
ASV6781,3,6,1
ASV6785,3,6,1
ASV6786,3,6,1
ASV6789,3,6,1
ASV6794,3,6,1
ASV6795,3,6,1
ASV6799,3,6,1
ASV6804,3,6,1
ASV6806,3,6,1
ASV6809,3,6,1
ASV6810,3,6,1
ASV6811,3,6,1
ASV6814,3,6,1
ASV6817,3,6,1
ASV6819,3,6,1
ASV6820,3,6,1
ASV6821,3,6,1
ASV6822,3,6,1
ASV6823,3,6,1
ASV6824,3,6,1
ASV6826,3,6,1
ASV6827,3,6,1
ASV6829,3,6,1
ASV6835,3,6,1
ASV6838,3,6,1
ASV6850,3,6,1
ASV6854,3,6,1
ASV6859,3,6,1
ASV6862,3,6,1
ASV6863,3,6,1
ASV6868,3,6,1
ASV6872,3,6,1
ASV6875,3,6,1
ASV6878,3,6,1
ASV6879,3,6,1
ASV6880,3,6,1
ASV6883,3,6,1
ASV6885,3,6,1
ASV6888,3,6,1
ASV6896,3,6,1
ASV6898,3,6,13
ASV6900,3,6,1
ASV6902,3,6,1
ASV6904,3,6,1
ASV6905,3,6,1
ASV6908,3,6,1
ASV6911,3,6,1
ASV6912,3,6,1
ASV6913,3,6,1
ASV6914,3,6,1
ASV6917,3,6,1
ASV6918,3,6,1
ASV6920,3,6,1
ASV6922,3,6,1
ASV6929,3,6,1
ASV6930,3,6,1
ASV6932,3,6,13
ASV6933,3,6,1
ASV6936,3,6,1
ASV6937,3,6,1
ASV6938,3,6,1
ASV6939,3,6,1
ASV6941,3,6,1
ASV6942,3,6,1
ASV6944,3,6,1
ASV6945,3,6,1
ASV6947,3,6,1
ASV6948,3,6,1
ASV6950,3,6,1
ASV6951,3,6,1
ASV6953,3,6,1
ASV6954,3,6,1
ASV6955,3,6,1
ASV6957,3,6,1
ASV6958,3,6,1
ASV6960,3,6,1
ASV6963,3,6,1
ASV6966,3,6,1
ASV6969,3,6,1
ASV6971,3,6,1
ASV6973,3,6,1
ASV6977,3,6,1
ASV6978,3,6,1
ASV6979,3,6,1
ASV6984,3,6,1
ASV6986,3,6,1
ASV6987,3,6,1
ASV6989,3,6,1
ASV6990,3,6,1
ASV6993,3,6,1
ASV6995,3,6,1
ASV6998,3,6,1
ASV7000,3,6,1
ASV7001,3,6,1
ASV7018,3,6,1
ASV7019,3,6,1
ASV7023,3,6,1
ASV7030,3,6,1
ASV7031,3,6,1
ASV7032,3,6,1
ASV7034,3,6,1
ASV7035,3,6,1
ASV7037,3,6,1
ASV7041,3,6,1
ASV7044,3,6,1
ASV7045,3,6,1
ASV7051,3,6,1
ASV7053,3,6,1
ASV7055,3,6,1
ASV7058,3,6,1
ASV7059,3,6,1
ASV7063,3,6,1
ASV7067,3,6,1
ASV7072,3,6,1
ASV7080,3,6,1
ASV7081,3,6,1
ASV7084,3,6,1
ASV7087,3,6,1
ASV7089,3,6,1
ASV7094,3,6,1
ASV7095,3,6,1
ASV7097,3,6,1
ASV7098,3,6,1
ASV7099,3,6,1
ASV7102,3,6,1
ASV7103,3,6,1
ASV7104,3,6,1
ASV7106,3,6,1
ASV7112,3,6,1
ASV7113,3,6,1
ASV7117,3,6,1
ASV7120,3,6,1
ASV7121,3,6,1
ASV7123,3,6,1
ASV7124,3,6,1
ASV7127,3,6,1
ASV7129,3,6,1
ASV7131,3,6,1
ASV7132,3,6,1
ASV7141,3,6,1
ASV7144,3,6,1
ASV7145,3,6,1
ASV7148,3,6,1
ASV7149,3,6,1
ASV7150,3,6,1
ASV7154,3,6,1
ASV7155,3,6,1
ASV7171,3,6,1
ASV7174,3,6,1
ASV7182,3,6,1
ASV7187,3,6,1
ASV7188,3,6,1
ASV7192,3,6,1
ASV7194,3,6,1
ASV7199,3,6,1
ASV7202,3,6,1
ASV7210,3,6,1
ASV7211,3,6,1
ASV7212,3,6,1
ASV7215,3,6,1
ASV7219,3,6,1
ASV7220,3,6,1
ASV7227,3,6,1
ASV7234,3,6,1
ASV7235,3,6,1
ASV7236,3,6,1
ASV7241,3,6,1
ASV7243,3,6,1
ASV7245,3,6,1
ASV7246,3,6,1
ASV7247,3,6,1
ASV7249,3,6,1
ASV7250,3,6,1
ASV7251,3,6,1
ASV7252,3,6,1
ASV7255,3,6,1
ASV7256,3,6,1
ASV7258,3,6,1
ASV7259,3,6,1
ASV7261,3,6,1
ASV7264,3,6,1
ASV7271,3,6,1
ASV7272,3,6,1
ASV7280,3,6,1
ASV7281,3,6,1
ASV7282,3,6,1
ASV7286,3,6,1
ASV7292,3,6,1
ASV7295,3,6,1
ASV7296,3,6,13
ASV7303,3,6,1
ASV7308,3,6,1
ASV7309,3,6,1
ASV7310,3,6,1
ASV7311,3,6,1
ASV7313,3,6,1
ASV7321,3,6,1
ASV7322,3,6,1
ASV7323,3,6,1
ASV7326,3,6,1
ASV7327,3,6,1
ASV7329,3,6,1
ASV7330,3,6,1
ASV7333,3,6,1
ASV7337,3,6,1
ASV7343,3,6,1
ASV7345,3,6,1
ASV7355,3,6,1
ASV7357,3,6,1
ASV7358,3,6,1
ASV7361,3,6,1
ASV7365,3,6,1
ASV7368,3,6,1
ASV7371,3,6,1
ASV7374,3,6,1
ASV7375,3,6,1
ASV7376,3,6,1
ASV7380,3,6,1
ASV7382,3,6,1
ASV7387,3,6,1
ASV7388,3,6,1
ASV7392,3,6,1
ASV7398,3,6,1
ASV7402,3,6,1
ASV7403,3,6,1
ASV7411,3,6,1
ASV7413,3,6,1
ASV7414,3,6,1
ASV7415,3,6,1
ASV7420,3,6,1
ASV7422,3,6,1
ASV7424,3,6,1
ASV7426,3,6,1
ASV7427,3,6,1
ASV7432,3,6,13
ASV7434,3,6,1
ASV7439,3,6,1
ASV7443,3,6,1
ASV7447,3,6,1
ASV7448,3,6,1
ASV7451,3,6,1
ASV7453,3,6,13
ASV7454,3,6,1
ASV7463,3,6,1
ASV7468,3,6,1
ASV7469,3,6,1
ASV7470,3,6,1
ASV7471,3,6,1
ASV7473,3,6,1
ASV7474,3,6,1
ASV7475,3,6,1
ASV7476,3,6,1
ASV7480,3,6,1
ASV7481,3,6,1
ASV7485,3,6,1
ASV7488,3,6,1
ASV7489,3,6,1
ASV7492,3,6,1
ASV7493,3,6,1
ASV7495,3,6,1
ASV7501,3,6,1
ASV7506,3,6,1
ASV7507,3,6,1
ASV7511,3,6,1
ASV7512,3,6,1
ASV7513,3,6,1
ASV7515,3,6,1
ASV7517,3,6,1
ASV7522,3,6,1
ASV7523,3,6,1
ASV7525,3,6,1
ASV7528,3,6,1
ASV7529,3,6,1
ASV7535,3,6,1
ASV7539,3,6,1
ASV7540,3,6,1
ASV7541,3,6,1
ASV7542,3,6,1
ASV7547,3,6,1
ASV7551,3,6,1
ASV7553,3,6,1
ASV7557,3,6,1
ASV7562,3,6,1
ASV7565,3,6,1
ASV7570,3,6,1
ASV7576,3,6,1
ASV7580,3,6,1
ASV7585,3,6,1
ASV7586,3,6,1
ASV7592,3,6,1
ASV7596,3,6,1
ASV7597,3,6,1
ASV7599,3,6,1
ASV7600,3,6,1
ASV7603,3,6,1
ASV7616,3,6,1
ASV7623,3,6,1
ASV7627,3,6,1
ASV7628,3,6,1
ASV7630,3,6,1
ASV7631,3,6,1
ASV7635,3,6,1
ASV7636,3,6,1
ASV7637,3,6,1
ASV7638,3,6,1
ASV7644,3,6,1
ASV7656,3,6,1
ASV7658,3,6,1
ASV7660,3,6,1
ASV7661,3,6,1
ASV7664,3,6,1
ASV7666,3,6,1
ASV7667,3,6,1
ASV7673,3,6,1
ASV7674,3,6,1
ASV7676,3,6,1
ASV7677,3,6,1
ASV7678,3,6,1
ASV7680,3,6,1
ASV7684,3,6,1
ASV7685,3,6,1
ASV7690,3,6,1
ASV7691,3,6,1
ASV7694,3,6,1
ASV7696,3,6,1
ASV7697,3,6,1
ASV7707,3,6,1
ASV7708,3,6,1
ASV7709,3,6,1
ASV7711,3,6,1
ASV7715,3,6,1
ASV7720,3,6,1
ASV7722,3,6,1
ASV7725,3,6,1
ASV7730,3,6,1
ASV7741,3,6,1
ASV7745,3,6,1
ASV7746,3,6,1
ASV7751,3,6,1
ASV7753,3,6,1
ASV7754,3,6,1
ASV7755,3,6,1
ASV7757,3,6,1
ASV7759,3,6,1
ASV7766,3,6,1
ASV7768,3,6,1
ASV7769,3,6,1
ASV7777,3,6,1
ASV7789,3,6,1
ASV7798,3,6,1
ASV7805,3,6,1
ASV7806,3,6,1
ASV7809,3,6,1
ASV7810,3,6,1
ASV7812,3,6,1
ASV7816,3,6,1
ASV7818,3,6,1
ASV7819,3,6,1
ASV7822,3,6,1
ASV7825,3,6,1
ASV7826,3,6,1
ASV7827,3,6,1
ASV7830,3,6,1
ASV7832,3,6,1
ASV7841,3,6,1
ASV7842,3,6,1
ASV7851,3,6,1
ASV7852,3,6,1
ASV7854,3,6,1
ASV7855,3,6,1
ASV7856,3,6,1
ASV7858,3,6,1
ASV7860,3,6,1
ASV7861,3,6,1
ASV7865,3,6,1
ASV7866,3,6,1
ASV7867,3,6,1
ASV7869,3,6,1
ASV7871,3,6,1
ASV7872,3,6,1
ASV7873,3,6,1
ASV7878,3,6,1
ASV7882,3,6,1
ASV7889,3,6,1
ASV7890,3,6,1
ASV7892,3,6,1
ASV7895,3,6,1
ASV7901,3,6,1
ASV7903,3,6,1
ASV7905,3,6,1
ASV7906,3,6,1
ASV7910,3,6,1
ASV7911,3,6,1
ASV7913,3,6,1
ASV7915,3,6,1
ASV7916,3,6,1
ASV7917,3,6,1
ASV7921,3,6,1
ASV7924,3,6,1
ASV7926,3,6,1
ASV7929,3,6,1
ASV7930,3,6,1
ASV7931,3,6,1
ASV7932,3,6,1
ASV7933,3,6,1
ASV7935,3,6,1
ASV7937,3,6,1
ASV7939,3,6,1
ASV7943,3,6,1
ASV7951,3,6,1
ASV7952,3,6,1
ASV7956,3,6,1
ASV7958,3,6,1
ASV7959,3,6,1
ASV7962,3,6,1
ASV7967,3,6,1
ASV7969,3,6,1
ASV7972,3,6,1
ASV7973,3,6,1
ASV7974,3,6,1
ASV7988,3,6,1
ASV7994,3,6,1
ASV7995,3,6,1
ASV8001,3,6,1
ASV8002,3,6,1
ASV8004,3,6,1
ASV8007,3,6,1
ASV8008,3,6,1
ASV8011,3,6,1
ASV8013,3,6,1
ASV8015,3,6,1
ASV8017,3,6,1
ASV8022,3,6,1
ASV8026,3,6,1
ASV8028,3,6,1
ASV8030,3,6,1
ASV8033,3,6,1
ASV8035,3,6,1
ASV8041,3,6,1
ASV8043,3,6,1
ASV8045,3,6,1
ASV8049,3,6,1
ASV8050,3,6,1
ASV8051,3,6,1
ASV8057,3,6,1
ASV8064,3,6,1
ASV8066,3,6,1
ASV8069,3,6,1
ASV8070,3,6,1
ASV8071,3,6,1
ASV8076,3,6,1
ASV8077,3,6,1
ASV8078,3,6,1
ASV8080,3,6,1
ASV8082,3,6,1
ASV8084,3,6,1
ASV8090,3,6,1
ASV8091,3,6,1
ASV8092,3,6,1
ASV8093,3,6,1
ASV8099,3,6,1
ASV8110,3,6,1
ASV8111,3,6,1
ASV8113,3,6,1
ASV8115,3,6,1
ASV8117,3,6,1
ASV8118,3,6,1
ASV8120,3,6,1
ASV8121,3,6,1
ASV8125,3,6,1
ASV8126,3,6,1
ASV8127,3,6,1
ASV8128,3,6,1
ASV8129,3,6,1
ASV8134,3,6,1
ASV8136,3,6,1
ASV8140,3,6,1
ASV8141,3,6,1
ASV8155,3,6,1
ASV8158,3,6,1
ASV8163,3,6,1
ASV8165,3,6,1
ASV8169,3,6,1
ASV8170,3,6,1
ASV8175,3,6,1
ASV8182,3,6,1
ASV8183,3,6,1
ASV8185,3,6,1
ASV8186,3,6,1
ASV8189,3,6,1
ASV8193,3,6,1
ASV8194,3,6,1
ASV8195,3,6,1
ASV8198,3,6,1
ASV8199,3,6,1
ASV8201,3,6,1
ASV8205,3,6,1
ASV8216,3,6,1
ASV8217,3,6,1
ASV8218,3,6,1
ASV8219,3,6,1
ASV8220,3,6,1
ASV8222,3,6,1
ASV8228,3,6,1
ASV8231,3,6,1
ASV8236,3,6,1
ASV8242,3,6,1
ASV8243,3,6,1
ASV8245,3,6,1
ASV8246,3,6,1
ASV8250,3,6,1
ASV8251,3,6,1
ASV8252,3,6,1
ASV8254,3,6,1
ASV8257,3,6,1
ASV8260,3,6,1
ASV8261,3,6,1
ASV8263,3,6,1
ASV8270,3,6,1
ASV8274,3,6,1
ASV8275,3,6,1
ASV8279,3,6,1
ASV8285,3,6,1
ASV8301,3,6,1
ASV8304,3,6,1
ASV8306,3,6,1
ASV8307,3,6,1
ASV8309,3,6,1
ASV8313,3,6,1
ASV8318,3,6,1
ASV8320,3,6,1
ASV8324,3,6,1
ASV8325,3,6,1
ASV8328,3,6,1
ASV8331,3,6,1
ASV8332,3,6,1
ASV8339,3,6,1
ASV8347,3,6,1
ASV8349,3,6,1
ASV8350,3,6,1
ASV8352,3,6,1
ASV8354,3,6,1
ASV8357,3,6,1
ASV8376,3,6,1
ASV8381,3,6,1
ASV8382,3,6,1
ASV8386,3,6,1
ASV8388,3,6,1
ASV8390,3,6,1
ASV8391,3,6,1
ASV8392,3,6,1
ASV8394,3,6,1
ASV8400,3,6,1
ASV8401,3,6,1
ASV8403,3,6,1
ASV8406,3,6,1
ASV8408,3,6,1
ASV8409,3,6,1
ASV8411,3,6,1
ASV8413,3,6,1
ASV8414,3,6,1
ASV8416,3,6,1
ASV8422,3,6,1
ASV8427,3,6,1
ASV8434,3,6,1
ASV8438,3,6,1
ASV8445,3,6,1
ASV8451,3,6,13
ASV8452,3,6,1
ASV8453,3,6,1
ASV8458,3,6,1
ASV8459,3,6,1
ASV8460,3,6,1
ASV8467,3,6,1
ASV8468,3,6,1
ASV8475,3,6,1
ASV8488,3,6,1
ASV8489,3,6,1
ASV8494,3,6,1
ASV8495,3,6,1
ASV8498,3,6,1
ASV8500,3,6,1
ASV8503,3,6,1
ASV8513,3,6,1
ASV8515,3,6,1
ASV8516,3,6,1
ASV8520,3,6,1
ASV8521,3,6,1
ASV8523,3,6,1
ASV8525,3,6,1
ASV8530,3,6,1
ASV8533,3,6,1
ASV8542,3,6,1
ASV8547,3,6,1
ASV8548,3,6,1
ASV8549,3,6,1
ASV8552,3,6,1
ASV8560,3,6,1
ASV8563,3,6,1
ASV8564,3,6,13
ASV8577,3,6,1
ASV8578,3,6,1
ASV8580,3,6,1
ASV8581,3,6,1
ASV8583,3,6,1
ASV8585,3,6,1
ASV8586,3,6,1
ASV8587,3,6,1
ASV8588,3,6,1
ASV8589,3,6,1
ASV8591,3,6,1
ASV8594,3,6,1
ASV8596,3,6,1
ASV8599,3,6,1
ASV8601,3,6,1
ASV8602,3,6,1
ASV8603,3,6,1
ASV8605,3,6,1
ASV8611,3,6,1
ASV8618,3,6,1
ASV8625,3,6,1
ASV8626,3,6,1
ASV8629,3,6,1
ASV8632,3,6,1
ASV8633,3,6,1
ASV8634,3,6,1
ASV8637,3,6,1
ASV8640,3,6,1
ASV8641,3,6,1
ASV8649,3,6,1
ASV8652,3,6,1
ASV8661,3,6,1
ASV8669,3,6,1
ASV8679,3,6,1
ASV8692,3,6,1
ASV8694,3,6,1
ASV8701,3,6,1
ASV8706,3,6,1
ASV8707,3,6,1
ASV8715,3,6,1
ASV8716,3,6,1
ASV8722,3,6,1
ASV8723,3,6,1
ASV8724,3,6,1
ASV8725,3,6,1
ASV8730,3,6,1
ASV8739,3,6,1
ASV8742,3,6,1
ASV8744,3,6,1
ASV8749,3,6,1
ASV8753,3,6,1
ASV8766,3,6,1
ASV8770,3,6,1
ASV8773,3,6,1
ASV8774,3,6,1
ASV8779,3,6,1
ASV8780,3,6,1
ASV8782,3,6,1
ASV8787,3,6,1
ASV8788,3,6,1
ASV8789,3,6,1
ASV8795,3,6,1
ASV8800,3,6,1
ASV8802,3,6,1
ASV8818,3,6,1
ASV8822,3,6,1
ASV8823,3,6,1
ASV8838,3,6,1
ASV8855,3,6,1
ASV8856,3,6,1
ASV8858,3,6,1
ASV8864,3,6,1
ASV8865,3,6,1
ASV8871,3,6,1
ASV8876,3,6,1
ASV8888,3,6,1
ASV8889,3,6,1
ASV8898,3,6,1
ASV8902,3,6,1
ASV8905,3,6,1
ASV8907,3,6,1
ASV8911,3,6,1
ASV8912,3,6,1
ASV8918,3,6,1
ASV8919,3,6,1
ASV8920,3,6,1
ASV8922,3,6,1
ASV8923,3,6,1
ASV8930,3,6,1
ASV8938,3,6,1
ASV8941,3,6,1
ASV8943,3,6,1
ASV8944,3,6,1
ASV8946,3,6,1
ASV8949,3,6,1
ASV8957,3,6,1
ASV8959,3,6,1
ASV8960,3,6,1
ASV8963,3,6,1
ASV8966,3,6,1
ASV8973,3,6,1
ASV8974,3,6,1
ASV8977,3,6,1
ASV8980,3,6,1
ASV8981,3,6,1
ASV8983,3,6,1
ASV8984,3,6,1
ASV8988,3,6,1
ASV8994,3,6,1
ASV9001,3,6,1
ASV9002,3,6,1
ASV9007,3,6,1
ASV9010,3,6,1
ASV9015,3,6,1
ASV9024,3,6,1
ASV9028,3,6,1
ASV9031,3,6,1
ASV9033,3,6,1
ASV9034,3,6,1
ASV9037,3,6,1
ASV9038,3,6,1
ASV9039,3,6,1
ASV9044,3,6,1
ASV9046,3,6,1
ASV9052,3,6,1
ASV9054,3,6,1
ASV9055,3,6,1
ASV9058,3,6,1
ASV9060,3,6,1
ASV9062,3,6,1
ASV9069,3,6,1
ASV9072,3,6,1
ASV9076,3,6,1
ASV9078,3,6,1
ASV9089,3,6,1
ASV9090,3,6,1
ASV9094,3,6,1
ASV9095,3,6,1
ASV9104,3,6,1
ASV9106,3,6,1
ASV9108,3,6,1
ASV9114,3,6,1
ASV9116,3,6,1
ASV9117,3,6,1
ASV9118,3,6,1
ASV9123,3,6,1
ASV9127,3,6,1
ASV9129,3,6,1
ASV9131,3,6,1
ASV9132,3,6,1
ASV9133,3,6,1
ASV9135,3,6,1
ASV9146,3,6,1
ASV9147,3,6,1
ASV9148,3,6,1
ASV9152,3,6,1
ASV9154,3,6,1
ASV9155,3,6,1
ASV9157,3,6,1
ASV9159,3,6,1
ASV9161,3,6,1
ASV9163,3,6,1
ASV9172,3,6,1
ASV9175,3,6,1
ASV9176,3,6,1
ASV9188,3,6,1
ASV9192,3,6,1
ASV9193,3,6,1
ASV9195,3,6,1
ASV9196,3,6,1
ASV9197,3,6,1
ASV9201,3,6,1
ASV9204,3,6,1
ASV9208,3,6,1
ASV9213,3,6,1
ASV9217,3,6,1
ASV9218,3,6,1
ASV9221,3,6,1
ASV9226,3,6,1
ASV9229,3,6,1
ASV9243,3,6,1
ASV9253,3,6,1
ASV9260,3,6,1
ASV9261,3,6,1
ASV9267,3,6,1
ASV9270,3,6,1
ASV9271,3,6,1
ASV9280,3,6,1
ASV9293,3,6,1
ASV9297,3,6,1
ASV9304,3,6,1
ASV9305,3,6,1
ASV9311,3,6,1
ASV9312,3,6,1
ASV9318,3,6,1
ASV9319,3,6,1
ASV9327,3,6,1
ASV9328,3,6,1
ASV9330,3,6,1
ASV9333,3,6,1
ASV9337,3,6,1
ASV9342,3,6,1
ASV9343,3,6,1
ASV9344,3,6,1
ASV9349,3,6,1
ASV9353,3,6,1
ASV9364,3,6,1
ASV9366,3,6,1
ASV9376,3,6,1
ASV9380,3,6,1
ASV9382,3,6,1
ASV9383,3,6,1
ASV9385,3,6,1
ASV9389,3,6,1
ASV9390,3,6,1
ASV9397,3,6,1
ASV9402,3,6,1
ASV9407,3,6,1
ASV9409,3,6,1
ASV9421,3,6,1
ASV9423,3,6,1
ASV9424,3,6,1
ASV9430,3,6,1
ASV9432,3,6,1
ASV9434,3,6,1
ASV9435,3,6,1
ASV9439,3,6,1
ASV9447,3,6,1
ASV9449,3,6,1
ASV9451,3,6,1
ASV9455,3,6,1
ASV9457,3,6,1
ASV9465,3,6,1
ASV9474,3,6,1
ASV9476,3,6,1
ASV9487,3,6,1
ASV9491,3,6,1
ASV9493,3,6,1
ASV9494,3,6,1
ASV9496,3,6,1
ASV9498,3,6,1
ASV9503,3,6,1
ASV9505,3,6,1
ASV9506,3,6,1
ASV9507,3,6,1
ASV9510,3,6,1
ASV9525,3,6,1
ASV9528,3,6,1
ASV9532,3,6,1
ASV9533,3,6,1
ASV9534,3,6,1
ASV9535,3,6,1
ASV9541,3,6,1
ASV9545,3,6,1
ASV9548,3,6,1
ASV9557,3,6,1
ASV9558,3,6,1
ASV9560,3,6,1
ASV9564,3,6,1
ASV9566,3,6,1
ASV9576,3,6,1
ASV9582,3,6,1
ASV9584,3,6,1
ASV9593,3,6,1
ASV9595,3,6,1
ASV9596,3,6,1
ASV9598,3,6,1
ASV9599,3,6,1
ASV9614,3,6,1
ASV9625,3,6,1
ASV9626,3,6,1
ASV9629,3,6,1
ASV9630,3,6,1
